workerid,year,sex,age,start_year,region,treated,earnings,sample_weight,quarter_birth,schooling
5469,2008,M,45,1995,2,0,150676.19,.62432408,4,18
5469,2009,M,46,1995,2,0,188926.83,.14670199,2,18
5470,1997,M,34,1995,2,0,24832.676,.422683,1,17
5470,2002,M,39,1995,2,0,20623.037,.12016314,2,17
5471,1995,M,32,1995,1,0,1555125.3,.39088106,2,21
5471,1997,M,34,1995,1,0,91216.656,.3349345,2,21
5471,1999,M,36,1995,1,0,351367.28,.51500368,2,21
5471,2001,M,38,1995,1,0,1731823.4,.34166116,3,21
5472,1999,F,36,1999,4,1,19533.074,.14245391,1,12
5472,2001,F,38,1999,4,1,16945.34,.84550124,2,12
5472,2004,F,41,1999,4,1,16712.359,.99580157,1,12
5473,2009,F,46,2008,1,0,70366.648,.20417145,3,16
5473,2010,F,47,2008,1,0,21896.592,.2033661,3,16
5474,1995,F,32,1995,1,0,179294.11,.57706404,3,15
5474,1996,F,33,1995,1,0,13967.528,.4503637,1,15
5474,2003,F,40,1995,1,0,225708.27,.83968449,3,15
5474,2005,F,42,1995,1,0,20852.439,.81819963,4,15
5474,2009,F,46,1995,1,0,12738.213,.88019943,3,15
5474,2011,F,48,1995,1,0,27144.289,.83966947,3,15
5475,1995,F,32,1995,4,0,22324.158,.18644659,1,16
5475,1999,F,36,1995,4,0,87142.594,.84774297,3,16
5475,2000,F,37,1995,4,0,112870.7,.15794463,4,16
5475,2002,F,39,1995,4,0,41057.289,.77275795,3,16
5475,2003,F,40,1995,4,0,25374.5,.91249663,2,16
5475,2004,F,41,1995,4,0,186035.23,.82032073,2,16
5476,1999,F,36,1995,1,1,8405.4434,.90406257,2,11
5476,2002,F,39,1995,1,1,47281.449,.52990556,2,11
5477,1995,M,47,1995,2,0,36687.758,.27932605,2,17
5477,1997,M,49,1995,2,0,10324.693,.40683591,4,17
5477,1998,M,50,1995,2,0,159553.03,.1268391,1,17
5477,2000,M,52,1995,2,0,164274.59,.70802271,2,17
5477,2002,M,54,1995,2,0,262038.3,.91881889,4,17
5478,1995,M,31,1995,1,1,35067.629,.48660776,3,18
5478,2000,M,36,1995,1,1,24816.656,.85921991,2,18
5478,2005,M,41,1995,1,1,140251.8,.62624323,3,18
5478,2008,M,44,1995,1,1,18416.152,.88010859,3,18
5479,2002,M,38,2002,1,0,62415.828,.92807645,4,19
5479,2006,M,42,2002,1,0,76610.844,.80222636,2,19
5479,2010,M,46,2002,1,0,101466.51,.84190446,4,19
5480,1995,M,47,1995,1,0,42479.125,.094257787,2,16
5480,1996,M,48,1995,1,0,94920.992,.79358083,2,16
5480,1999,M,51,1995,1,0,24346.053,.051732332,4,16
5480,2001,M,53,1995,1,0,277247.34,.12796408,2,16
5481,2003,M,55,1995,1,0,9227.5107,.36951083,3,13
5481,2005,M,57,1995,1,0,14992.934,.012081441,2,13
5481,2006,M,58,1995,1,0,126868.41,.68071449,3,13
5482,1996,M,48,1995,1,0,50720.871,.87327009,2,20
5482,2002,M,54,1995,1,0,25628.357,.99330068,4,20
5483,1996,M,32,1995,2,0,25701.609,.62850893,4,15
5483,1998,M,34,1995,2,0,29871.838,.42050111,4,15
5483,2001,M,37,1995,2,0,30062.639,.70821267,3,15
5483,2004,M,40,1995,2,0,620442.13,.11693208,2,15
5483,2008,M,44,1995,2,0,12844.656,.43177721,2,15
5483,2009,M,45,1995,2,0,73272.617,.68214101,3,15
5483,2010,M,46,1995,2,0,56864.309,.10771984,1,15
5483,2011,M,47,1995,2,0,14823.107,.28687751,3,15
5484,1997,F,33,1995,2,1,28953.57,.85558593,3,14
5484,1998,F,34,1995,2,1,10593.913,.28266364,1,14
5484,2000,F,36,1995,2,1,10970.373,.99819374,4,14
5485,1998,M,33,1995,1,0,63411.059,.17227736,2,15
5485,1999,M,34,1995,1,0,27029.225,.82582694,3,15
5485,2006,M,41,1995,1,0,20399.891,.75846314,3,15
5485,2007,M,42,1995,1,0,239371.05,.6300528,3,15
5485,2009,M,44,1995,1,0,84937.234,.12990923,2,15
5486,1995,M,46,1995,1,0,7203.2168,.59465992,2,15
5486,1997,M,48,1995,1,0,107193.05,.23152019,2,15
5486,2001,M,52,1995,1,0,41847.379,.83468109,2,15
5487,1995,M,46,1995,2,1,20071.945,.62080282,2,14
5487,1997,M,48,1995,2,1,20922.264,.17793924,3,14
5487,2000,M,51,1995,2,1,43837.43,.7149632,4,14
5487,2001,M,52,1995,2,1,5904.416,.27361137,3,14
5488,1997,M,48,1995,2,0,143806.86,.74103522,3,20
5488,1998,M,49,1995,2,0,61037.52,.31671679,3,20
5489,1999,M,50,1995,1,1,36054.613,.20702004,3,15
5489,2002,M,53,1995,1,1,19729.648,.059227169,1,15
5490,1996,M,31,1995,2,0,70501.492,.67563999,3,16
5490,1997,M,32,1995,2,0,33617.656,.27143493,3,16
5490,2003,M,38,1995,2,0,110111.73,.95976329,2,16
5490,2007,M,42,1995,2,0,13243.909,.68726838,2,16
5490,2010,M,45,1995,2,0,232133.23,.73959881,1,16
5491,1995,M,30,1995,2,1,15789.104,.9594748,3,13
5491,1998,M,33,1995,2,1,55154.551,.58770943,2,13
5491,2002,M,37,1995,2,1,7103.2759,.46382016,3,13
5491,2009,M,44,1995,2,1,12390.849,.66742486,4,13
5491,2011,M,46,1995,2,1,2705.8662,.62822205,3,13
5492,1997,M,48,1995,1,0,49241.492,.18695773,3,15
5492,1998,M,49,1995,1,0,79018.883,.053876959,4,15
5493,1995,M,30,1995,1,1,201989.97,.56296808,3,18
5493,1996,M,31,1995,1,1,40865.016,.69584125,4,18
5493,2011,M,46,1995,1,1,208098.45,.80856544,2,18
5494,1998,M,49,1995,1,0,60997.93,.11078631,1,15
5494,1999,M,50,1995,1,0,12452.177,.73377717,2,15
5494,2002,M,53,1995,1,0,32555.621,.42677346,1,15
5494,2003,M,54,1995,1,0,68225.016,.8060835,2,15
5495,1997,M,32,1995,2,1,87799.344,.0056823385,3,17
5495,2002,M,37,1995,2,1,23495.783,.97669637,2,17
5496,2003,F,38,1995,1,0,40111.035,.33869541,3,16
5496,2004,F,39,1995,1,0,118313.9,.18006621,2,16
5496,2005,F,40,1995,1,0,124440.82,.11219833,3,16
5496,2006,F,41,1995,1,0,2937.6184,.60490996,2,16
5497,1996,F,47,1995,2,1,47942.031,.5502798,4,15
5497,1997,F,48,1995,2,1,47975.344,.015422944,1,15
5497,2004,F,55,1995,2,1,68132.594,.98417711,3,15
5497,2007,F,58,1995,2,1,17988.215,.92217648,4,15
5498,1999,F,34,1995,2,0,39557.074,.64524508,3,19
5498,2001,F,36,1995,2,0,28568.229,.42223486,3,19
5499,1999,M,49,1995,1,0,101852.61,.054527715,3,15
5499,2001,M,51,1995,1,0,66495.625,.75240785,3,15
5500,1999,M,33,1995,1,0,161310.36,.064337552,4,17
5500,2000,M,34,1995,1,0,59035.172,.052448768,4,17
5500,2001,M,35,1995,1,0,319208.53,.40765244,4,17
5500,2002,M,36,1995,1,0,107751.61,.34609669,3,17
5500,2009,M,43,1995,1,0,137665.63,.50207621,3,17
5500,2010,M,44,1995,1,0,180040.88,.53197366,3,17
5500,2011,M,45,1995,1,0,43387.34,.49462563,3,17
5501,1997,M,47,1995,1,0,85371.719,.87060714,2,16
5501,1999,M,49,1995,1,0,7413.7568,.76603127,1,16
5501,2000,M,50,1995,1,0,21916.162,.37140468,2,16
5501,2001,M,51,1995,1,0,239945.88,.07340464,4,16
5501,2006,M,56,1995,1,0,33690.813,.92337596,4,16
5502,2003,M,53,1995,2,0,46658.43,.097865887,3,15
5502,2005,M,55,1995,2,0,142183.31,.30844328,1,15
5503,2001,M,35,2001,1,0,27917.531,.1139966,1,16
5503,2003,M,37,2001,1,0,119388.45,.35805699,4,16
5503,2005,M,39,2001,4,0,47247.469,.68870443,2,16
5503,2008,M,42,2001,1,0,126697.3,.46084186,1,16
5503,2010,M,44,2001,1,0,93578.203,.47166032,1,16
5504,1995,M,29,1995,1,0,8082.3252,.45236629,3,15
5504,1996,M,30,1995,1,0,67300.82,.9775998,1,15
5504,1998,M,32,1995,1,0,114175.43,.95791656,3,15
5504,2005,M,39,1995,1,0,34697.137,.73183483,3,15
5504,2009,M,43,1995,1,0,42998.84,.42676631,3,15
5504,2010,M,44,1995,1,0,27739.686,.54490221,4,15
5505,2003,M,53,1995,1,1,18532.061,.37248284,2,13
5505,2006,M,56,1995,1,1,46993.215,.74129379,3,13
5506,1995,M,45,1995,1,0,46954.172,.8541162,4,19
5506,2000,M,50,1995,1,0,288364,.80425227,1,19
5507,1999,F,33,1995,2,0,258006.77,.45286077,3,18
5507,2004,F,38,1995,2,0,123295.35,.11354933,1,18
5507,2009,F,43,1995,2,0,34555.875,.76565707,2,18
5508,1995,F,45,1995,1,1,22626.35,.53197509,3,17
5508,1996,F,46,1995,1,1,63545.43,.81119752,2,17
5508,1997,F,47,1995,1,1,36321.902,.41787103,2,17
5508,1998,F,48,1995,1,1,21598.588,.001398929,2,17
5508,2000,F,50,1995,1,1,50074.672,.72165191,2,17
5508,2003,F,53,1995,1,1,6281.2319,.87952703,3,17
5509,2002,F,36,1995,1,0,120687.59,.87139189,2,17
5509,2003,F,37,1995,1,0,17321.588,.14660776,2,17
5509,2005,F,39,1995,1,0,40258.109,.52971041,1,17
5510,1996,F,30,1995,2,1,6827.9824,.45960382,4,14
5510,1999,F,33,1995,2,1,11026.521,.05102393,2,14
5510,2000,F,34,1995,2,1,20979.502,.67350531,2,14
5510,2009,F,43,1995,2,1,52708.164,.93952084,2,14
5511,1997,F,31,1995,1,0,10640.713,.5892306,3,11
5511,1999,F,33,1995,1,0,6458.5225,.9274714,2,11
5512,1995,M,44,1995,2,1,18149.676,.34400848,2,14
5512,1997,M,46,1995,2,1,22653.934,.1633755,3,14
5512,1999,M,48,1995,2,1,6842.8174,.053630162,2,14
5512,2005,M,54,1995,1,1,18096.926,.82910031,4,14
5512,2006,M,55,1995,1,1,33124.152,.27451485,3,14
5513,1998,M,47,1995,1,1,5939.0439,.12617664,2,10
5513,2000,M,49,1995,1,1,14339.049,.24169748,4,10
5514,1998,M,31,1995,2,0,63348.227,.85001135,2,15
5514,2004,M,37,1995,2,0,50005.75,.37845618,2,15
5514,2009,M,42,1995,2,0,68575.016,.32406822,3,15
5515,2001,M,50,1995,3,1,37096.402,.90460348,2,16
5515,2002,M,51,1995,3,1,1305.0792,.40831858,3,16
5515,2006,M,55,1995,3,1,64600.473,.48879153,3,16
5515,2007,M,56,1995,3,1,106575.27,.13044332,2,16
5516,1999,M,48,1995,1,0,71376.984,.12243293,2,15
5516,2005,M,54,1995,1,0,87776.313,.036051597,2,15
5516,2008,M,57,1995,1,0,45637.09,.63134605,4,15
5517,2000,M,49,1995,1,1,35316.59,.80137146,2,16
5517,2002,M,51,1995,1,1,115420.33,.71561253,2,16
5517,2004,M,53,1995,1,1,17619.002,.41593155,3,16
5518,1996,M,45,1995,1,0,36360.926,.64791101,4,17
5518,1999,M,48,1995,1,0,35486.602,.53641272,3,17
5518,2000,M,49,1995,1,0,55701.402,.62168169,3,17
5518,2001,M,50,1995,1,0,123974.17,.95028704,2,17
5519,1996,M,45,1995,2,0,75377.039,.25075281,2,19
5519,1997,M,46,1995,2,0,103885.52,.19525731,1,19
5519,1998,M,47,1995,2,0,439127.16,.73175663,4,19
5519,2004,M,53,1995,2,0,959507.38,.5130915,1,19
5520,1998,F,31,1998,2,0,146120.89,.36329958,1,14
5520,1999,F,32,1998,2,0,52934.355,.94327456,4,14
5521,1998,F,31,1997,1,0,104526.8,.19335833,1,14
5521,2005,F,38,1997,1,0,44690.266,.69194937,2,14
5521,2009,F,42,1997,1,0,58573.43,.7680288,1,14
5522,1998,M,46,1995,1,0,1359853.9,.0087989029,1,21
5522,2005,M,53,1995,1,0,434492.91,.32334235,2,21
5522,2006,M,54,1995,1,0,155217.03,.37571222,3,21
5523,1997,M,45,1995,1,0,11226.918,.022951862,2,15
5523,2001,M,49,1995,1,0,5561.0405,.25934783,2,15
5523,2005,M,53,1995,1,0,62251.047,.53027678,2,15
5523,2009,M,57,1995,1,0,500223.22,.85949391,4,15
5524,2001,M,33,1995,1,0,74681.008,.61363298,1,15
5524,2002,M,34,1995,1,0,35770.309,.29539278,2,15
5524,2003,M,35,1995,1,0,23059.592,.09349715,1,15
5525,1995,M,43,1995,2,1,39218.676,.4352566,1,14
5525,2001,M,49,1995,2,1,7169.998,.68084633,3,14
5525,2002,M,50,1995,2,1,66490.117,.16877867,1,14
5526,1995,M,43,1995,1,1,62182.254,.54939663,3,14
5526,2003,M,51,1995,1,1,12623.746,.40024561,2,14
5527,1995,M,27,1995,1,0,137705.45,.85589117,1,16
5527,2002,M,34,1995,1,0,41978.258,.006791567,3,16
5527,2006,M,38,1995,2,0,199779.16,.93405169,4,16
5527,2010,M,42,1995,2,0,10707.948,.71948856,1,16
5528,1995,M,43,1995,2,0,12296.474,.34249884,4,17
5528,1999,M,47,1995,2,0,94119.195,.25088558,2,17
5528,2001,M,49,1995,2,0,37295.25,.69638455,2,17
5528,2004,M,52,1995,2,0,215717.25,.58202326,2,17
5529,1995,F,43,1995,1,0,9631.7109,.28440374,1,13
5529,1999,F,47,1995,1,0,64194.309,.48946735,4,13
5530,1996,F,60,1995,1,0,89375.617,.47382292,2,15
5530,1998,F,62,1995,1,0,134165.33,.75477022,3,15
5531,1995,F,27,1995,1,1,8055.4536,.71032673,3,9
5531,1999,F,31,1995,1,1,5384.2451,.41669986,3,9
5532,2003,M,50,2002,2,1,60737.207,.04995532,2,18
5532,2005,M,52,2002,3,1,24719.236,.36191005,3,18
5533,1995,M,42,1995,1,0,53957.953,.57326365,3,18
5533,1998,M,45,1995,1,0,50252.867,.062396344,1,18
5533,1999,M,46,1995,1,0,42496.945,.22165886,3,18
5534,1995,M,58,1995,1,1,2915.2434,.16666219,4,11
5534,1996,M,59,1995,1,1,12189.781,.48697096,4,11
5535,1996,M,43,1995,1,0,1153.5016,.67443269,4,12
5535,1997,M,44,1995,1,0,33822.762,.84572762,2,12
5535,2003,M,50,1995,1,0,51420.82,.21045266,1,12
5536,1998,M,45,1995,2,0,185825.22,.33017647,2,19
5536,2001,M,48,1995,2,0,54222.875,.93962711,2,19
5536,2002,M,49,1995,2,0,62050.637,.18790905,3,19
5536,2006,M,53,1995,2,0,305445.44,.74801672,4,19
5536,2008,M,55,1995,2,0,38056.012,.4666262,2,19
5537,1995,F,42,1995,1,0,20193.367,.15219805,2,13
5537,1997,F,44,1995,1,0,70352.461,.54305273,3,13
5537,2000,F,47,1995,1,0,11566.389,.72743011,2,13
5537,2002,F,49,1995,1,0,14508.108,.80464292,2,13
5537,2003,F,50,1995,1,0,42505.391,.504866,3,13
5537,2009,F,56,1995,1,0,37432.676,.043874979,2,13
5537,2011,F,58,1995,1,0,22605.148,.35851017,3,13
5538,1999,M,45,1995,1,0,39559.148,.66727912,3,15
5538,2004,M,50,1995,1,0,37376.281,.81835967,4,15
5539,1995,M,41,1995,2,0,476556.78,.069315203,3,17
5539,1997,M,43,1995,2,0,63842.969,.25292015,2,17
5540,1998,M,44,1995,1,1,151007.05,.81336701,3,17
5540,2008,M,54,1995,1,1,46188.547,.16949123,3,17
5540,2010,M,56,1995,1,1,11201.731,.83805364,2,17
5541,2003,M,49,2003,2,0,218180.52,.34847361,2,19
5541,2004,M,50,2003,2,0,104947.91,.65901947,2,19
5541,2006,M,52,2003,2,0,513900.78,.81658679,3,19
5542,1995,M,56,1995,5,0,61985.105,.95263714,3,15
5542,1997,M,58,1995,5,0,14841.671,.28620616,2,15
5543,1998,M,43,1995,1,0,20470.098,.22009826,3,11
5543,2006,M,51,1995,1,0,18654.822,.65697879,3,11
5544,1996,M,41,1995,2,0,31037.004,.50113338,3,14
5544,2005,M,50,1995,2,0,59351.469,.071286194,2,14
5544,2007,M,52,1995,2,0,27822.775,.99668425,3,14
5545,1996,M,41,1995,2,0,20074.48,.71342129,1,15
5545,1997,M,42,1995,2,0,111135.28,.29835287,3,15
5545,1998,M,43,1995,2,0,49797.375,.51495856,3,15
5545,2004,M,49,1995,2,0,36120.453,.25929156,1,15
5545,2007,M,52,1995,2,0,379596.75,.30814388,1,15
5545,2008,M,53,1995,2,0,35056.066,.59252191,3,15
5545,2010,M,55,1995,2,0,62516.43,.23108858,4,15
5546,1995,M,40,1995,1,0,82092.438,.72417551,1,18
5546,2001,M,46,1995,1,0,13584.24,.12142877,4,18
5546,2003,M,48,1995,1,0,131252.2,.16200419,2,18
5546,2006,M,51,1995,1,0,291882.16,.33630243,4,18
5547,1995,M,40,1995,1,0,10879.092,.32767907,1,16
5547,2004,M,49,1995,1,0,390641.94,.59475428,2,16
5548,1998,M,42,1995,2,0,15994.31,.67868185,2,16
5548,1999,M,43,1995,2,0,46791.215,.70996284,2,16
5548,2004,M,48,1995,2,0,73575.852,.80880225,2,16
5548,2007,M,51,1995,2,0,162458.77,.3070344,2,16
5548,2008,M,52,1995,2,0,51862.301,.5498957,4,16
5549,1996,M,56,1995,2,1,85291.453,.88926208,3,15
5549,1997,M,57,1995,2,1,8163.749,.22841281,3,15
5549,2000,M,60,1995,2,1,23270.783,.38230595,4,15
5550,1997,M,41,1995,1,0,42736.684,.02021317,2,14
5550,2000,M,44,1995,1,0,48704.953,.046573557,1,14
5550,2005,M,49,1995,1,0,25668.645,.50683689,1,14
5551,1997,M,41,1995,1,0,10724.073,.15673952,2,15
5551,2001,M,45,1995,1,0,47669.406,.32792702,4,15
5552,2010,M,54,2010,1,1,12027.891,.27991334,3,13
5552,2011,M,55,2010,1,1,79667.391,.44691411,1,13
5553,1998,M,58,1995,2,1,3851.9097,.60321701,2,16
5553,1999,M,59,1995,2,1,297181.09,.17245454,3,16
5554,1996,M,40,1995,2,0,49127.488,.54859412,2,11
5554,2000,M,44,1995,2,0,9180.8262,.81857049,1,11
5555,1999,M,43,1998,4,0,28999.656,.88806009,3,19
5555,2009,M,53,1998,1,0,59524.781,.40920836,3,19
5556,1999,M,43,1995,1,0,42149.074,.98216426,3,17
5556,2000,M,44,1995,1,0,255115.2,.12383483,2,17
5556,2001,M,45,1995,1,0,56441.531,.1005745,2,17
5557,1996,M,40,1995,1,0,35413.977,.45161018,3,16
5557,1999,M,43,1995,1,0,26925.941,.14377604,2,16
5557,2001,M,45,1995,1,0,27641.611,.48219293,1,16
5557,2007,M,51,1995,1,0,23176.201,.54177159,1,16
5557,2011,M,55,1995,1,0,39179.902,.1154684,4,16
5558,1998,M,42,1995,2,1,28360.783,.05955787,2,15
5558,2000,M,44,1995,2,1,46329.102,.94429815,4,15
5558,2003,M,47,1995,2,1,43064.82,.32388514,3,15
5558,2010,M,54,1995,2,1,134421.63,.92668051,4,15
5558,2011,M,55,1995,2,1,24486.936,.98647481,1,15
5559,1995,M,54,1995,5,0,23722.98,.61406511,3,13
5559,1996,M,55,1995,5,0,87391.445,.49005568,2,13
5560,1998,M,57,1998,1,0,25472.451,.43419433,3,16
5560,1999,M,58,1998,1,0,31528.4,.18632746,3,16
5560,2000,M,59,1998,1,0,41322.895,.90114385,2,16
5561,2002,M,45,1995,1,0,15608.938,.43020701,3,16
5561,2005,M,48,1995,1,0,23021.215,.98092037,2,16
5561,2006,M,49,1995,1,0,127707.61,.36822182,3,16
5561,2008,M,51,1995,1,0,32169.104,.28551078,2,16
5561,2009,M,52,1995,1,0,65635.656,.79607046,3,16
5562,1995,M,54,1995,1,1,72466.211,.12270597,3,16
5562,1997,M,56,1995,1,1,30107.113,.95160335,2,16
5563,2001,M,44,1995,2,0,206643.77,.3657003,1,17
5563,2002,M,45,1995,2,0,121209.08,.98752731,1,17
5563,2006,M,49,1995,2,0,108431.88,.42316887,2,17
5563,2009,M,52,1995,2,0,77340.305,.58373785,3,17
5564,1995,M,38,1995,1,0,46999.242,.64369226,1,16
5564,1999,M,42,1995,1,0,121887.47,.48648652,3,16
5564,2001,M,44,1995,1,0,12301.528,.065420128,4,16
5564,2003,M,46,1995,1,0,202939.47,.44155475,2,16
5564,2005,M,48,1995,1,0,132518,.46646896,1,16
5565,1995,M,38,1995,1,0,50570.051,.97351193,3,18
5565,1996,M,39,1995,1,0,765893.75,.34157091,2,18
5565,1997,M,40,1995,1,0,119895.6,.60774881,2,18
5565,2005,M,48,1995,1,0,259650.44,.67259091,3,18
5565,2006,M,49,1995,1,0,132264.39,.5866003,3,18
5565,2009,M,52,1995,1,0,132329.19,.48043948,4,18
5566,1999,M,42,1995,2,0,64130.434,.86845392,1,16
5566,2002,M,45,1995,2,0,45691.727,.012761364,1,16
5567,1995,F,38,1995,2,1,22218.014,.91421074,2,15
5567,2000,F,43,1995,2,1,9874.3584,.11145297,1,15
5567,2002,F,45,1995,2,1,108623.52,.70645112,2,15
5568,1998,F,41,1995,2,1,14444.831,.63202089,4,13
5568,1999,F,42,1995,2,1,30840.752,.31375581,3,13
5568,2011,F,54,1995,1,1,15625.485,.33067596,2,13
5569,1996,M,54,1995,2,1,15048.709,.65611082,2,11
5569,1998,M,56,1995,2,1,3751.5845,.74871469,2,11
5570,2001,M,43,1995,2,1,76952.273,.66709292,1,15
5570,2002,M,44,1995,2,1,16872.455,.86573422,3,15
5571,1997,M,39,1995,4,0,56549.871,.81741542,1,17
5571,2004,M,46,1995,5,0,28634.029,.87529856,2,17
5571,2006,M,48,1995,5,0,32901.988,.097522154,3,17
5571,2007,M,49,1995,5,0,104379.77,.80422592,1,17
5572,1997,M,39,1995,1,0,32843.055,.52380896,2,17
5572,1999,M,41,1995,1,0,104659.78,.021044925,4,17
5572,2004,M,46,1995,1,0,65742.82,.24949691,2,17
5573,1995,M,37,1995,2,0,96147.016,.75224221,2,13
5573,1999,M,41,1995,2,0,9723.2197,.71834558,1,13
5573,2000,M,42,1995,2,0,19794.285,.14478576,2,13
5573,2001,M,43,1995,2,0,69741.289,.31952497,3,13
5573,2004,M,46,1995,2,0,32178.863,.11475348,2,13
5573,2011,M,53,1995,2,0,35390.324,.71868175,2,13
5574,2000,M,42,1999,1,0,105517.49,.27741325,3,18
5574,2001,M,43,1999,1,0,112430.16,.51820743,2,18
5574,2008,M,50,1999,1,0,84575.844,.72483206,2,18
5575,1996,M,54,1996,5,1,647.36023,.73792207,3,9
5575,1998,M,56,1996,5,1,1787.4901,.50393575,4,9
5576,2000,M,58,1995,2,1,20761.037,.80192715,3,16
5576,2001,M,59,1995,2,1,21792.133,.72798073,4,16
5576,2002,M,60,1995,2,1,19970.557,.40912375,4,16
5577,1998,M,40,1995,2,0,76344.945,.59797549,3,16
5577,2006,M,48,1995,2,0,21117.781,.1163808,1,16
5577,2009,M,51,1995,2,0,222141.17,.6088919,1,16
5577,2011,M,53,1995,2,0,42129.344,.37069723,3,16
5578,2000,F,42,1999,3,0,54721.746,.90862232,4,18
5578,2001,F,43,1999,2,0,47004.121,.69679499,3,18
5578,2009,F,51,1999,2,0,342297.66,.080461398,2,18
5578,2010,F,52,1999,2,0,80568.258,.60013133,3,18
5579,1998,M,55,1995,2,0,10248.98,.44169778,3,15
5579,1999,M,56,1995,2,0,166675.55,.81958157,2,15
5580,1997,M,38,1995,2,1,38697.094,.10905388,2,12
5580,1998,M,39,1995,2,1,27550.207,.77474928,2,12
5580,2004,M,45,1995,2,1,2919.042,.018368812,2,12
5580,2008,M,49,1995,2,1,62279.391,.73115116,1,12
5580,2010,M,51,1995,2,1,19325.682,.84301376,3,12
5581,1998,M,39,1995,1,0,18709.406,.34359601,4,16
5581,1999,M,40,1995,1,0,34368.984,.23943283,2,16
5582,1995,M,36,1995,4,0,86067.75,.21948926,2,19
5582,2001,M,42,1995,4,0,383838.66,.34408289,2,19
5583,2003,M,44,2000,4,1,45746.387,.8994413,3,14
5583,2004,M,45,2000,4,1,43121.574,.54755229,1,14
5583,2009,M,50,2000,4,1,161757.3,.13107371,3,14
5584,1995,M,36,1995,1,0,25360.021,.98785281,4,14
5584,2007,M,48,1995,1,0,16299.477,.1216208,2,14
5585,1995,M,36,1995,2,0,58295.004,.60809141,3,17
5585,2000,M,41,1995,2,0,27730.848,.78675753,4,17
5585,2001,M,42,1995,2,0,21326.785,.78321683,3,17
5585,2002,M,43,1995,2,0,26504.631,.24986532,4,17
5585,2007,M,48,1995,2,0,38165.758,.84591573,3,17
5585,2008,M,49,1995,2,0,22728.014,.089804783,2,17
5586,1995,M,36,1995,1,0,24001.193,.1003242,2,15
5586,1996,M,37,1995,1,0,237974.3,.55921769,3,15
5586,2000,M,41,1995,1,0,207119.2,.83657116,4,15
5586,2001,M,42,1995,1,0,61421.906,.4563514,2,15
5587,1997,M,54,1995,1,1,21209.33,.53075993,2,17
5587,1999,M,56,1995,1,1,43091.613,.77921391,2,17
5587,2002,M,59,1995,1,1,72148.195,.83136326,2,17
5588,2001,F,42,1995,1,0,51733.184,.50045651,3,19
5588,2010,F,51,1995,1,0,79777.125,.89603376,2,19
5589,1997,M,37,1995,2,0,79286.531,.70288873,3,14
5589,2000,M,40,1995,2,0,9159.8506,.48519039,2,14
5589,2001,M,41,1995,2,0,85677.477,.73066229,3,14
5589,2002,M,42,1995,2,0,24083.84,.82120281,2,14
5589,2006,M,46,1995,2,0,68940.008,.0076381043,3,14
5590,2003,M,43,1995,1,1,157454.47,.30301073,2,18
5590,2011,M,51,1995,1,1,158856.88,.081063189,2,18
5591,1995,M,35,1995,2,1,14984.972,.12671211,4,11
5591,1997,M,37,1995,2,1,9535.8848,.56357139,2,11
5592,1998,M,54,1995,1,0,121044.63,.92173874,3,17
5592,2001,M,57,1995,1,0,24126.098,.82482266,2,17
5593,2003,M,43,1995,1,0,47493.297,.85766405,3,15
5593,2006,M,46,1995,1,0,20217.799,.72945756,3,15
5594,2001,F,41,2000,4,0,7768.0142,.6669361,4,13
5594,2002,F,42,2000,4,0,33052.996,.67823869,2,13
5594,2004,F,44,2000,4,0,26476.043,.22326672,4,13
5594,2006,F,46,2000,4,0,10377.433,.26120549,2,13
5595,1996,M,35,1995,2,0,107561.07,.62294954,3,17
5595,1997,M,36,1995,2,0,138528.03,.81508851,4,17
5595,2006,M,45,1995,2,0,181131.98,.12178269,2,17
5596,1995,M,50,1995,1,0,15292.227,.51003951,3,12
5596,1996,M,51,1995,1,0,20216.67,.47600424,3,12
5597,2001,M,40,1995,2,0,28310.725,.67277122,3,15
5597,2002,M,41,1995,2,0,415593.47,.18870349,3,15
5597,2004,M,43,1995,2,0,46747.48,.85131234,1,15
5597,2008,M,47,1995,2,0,16209.713,.13074413,3,15
5597,2011,M,50,1995,2,0,11121.21,.80515903,1,15
5598,1995,M,49,1995,2,1,1149.0518,.94865638,1,11
5598,1996,M,50,1995,2,1,10952.7,.18809927,3,11
5598,2002,M,56,1995,2,1,19880.023,.50293738,3,11
5599,2001,M,39,1995,2,0,67513.688,.13156648,3,17
5599,2003,M,41,1995,2,0,73128.813,.98488885,2,17
5599,2004,M,42,1995,2,0,45891.922,.87454009,4,17
5599,2005,M,43,1995,2,0,22086.598,.53241086,2,17
5599,2006,M,44,1995,2,0,49458.59,.73507512,3,17
5599,2010,M,48,1995,2,0,83861.633,.32716852,2,17
5599,2011,M,49,1995,2,0,65493.715,.4168407,2,17
5600,2001,M,55,1995,1,0,25532.105,.28546965,3,16
5600,2002,M,56,1995,1,0,139101.16,.78291869,2,16
5601,1997,M,51,1995,1,0,14893.747,.43173164,3,15
5601,1998,M,52,1995,1,0,35814.422,.98875135,2,15
5602,1998,M,36,1995,2,0,188108.63,.57257044,3,16
5602,2002,M,40,1995,2,0,52123.176,.22613883,2,16
5602,2007,M,45,1995,2,0,255279.16,.2724998,3,16
5603,1996,M,33,1995,1,1,2179.0232,.32598102,2,15
5603,2007,M,44,1995,1,1,58949.195,.89595658,2,15
5603,2009,M,46,1995,1,1,146805.06,.80950785,2,15
