net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
-0.8,30,16.56,12,4,1,0,0,0,0,0
3.2,25,46.506,11,3,0,0,0,0,1,0
10.976,40,19.329,13,1,0,0,0,0,0,0
3.8,56,29.25,12,2,1,1,0,0,1,0
0.7,37,19.467,16,3,1,0,0,0,0,0
0.0,51,8.16,9,5,1,0,0,0,0,0
-1.0,45,8.586,12,1,0,0,0,0,0,0
-3.85,48,30.402,12,4,1,1,0,0,1,0
-1.501,61,21.63,15,3,0,0,1,0,1,0
126.5,51,62.58,16,2,1,1,1,1,1,0
-11.312,29,26.418,16,1,0,0,0,0,0,0
-30.0,27,1.419,10,5,1,0,0,0,1,0
13.1,33,72.582,14,4,1,1,0,1,1,0
-84.7,29,28.149,13,4,1,0,0,0,0,0
0.2,28,2.97,15,1,0,0,0,0,0,0
-2.0,51,6.24,10,3,0,0,0,0,0,0
6.5,40,38.4,12,4,1,0,0,0,1,0
109.2,54,46.839,16,2,0,0,0,1,1,0
-1.393,28,45.351,12,2,1,1,0,0,0,0
-3.5,50,12.24,14,2,0,0,0,0,0,0
4.3,42,3.579,16,2,0,0,0,1,1,0
0.028,40,14.283,12,1,0,0,0,0,0,0
74.0,48,151.572,18,3,1,1,1,1,1,0
41.445,50,60.426,13,2,1,1,1,1,1,0
2.6,30,24.06,13,6,1,0,0,0,1,0
-3.8,27,22.95,12,2,1,0,0,0,0,0
-9.1,46,34.455,12,4,1,1,1,0,1,0
-22.491,64,15.393,10,3,1,0,1,0,1,0
0.1,52,8.208,10,1,0,0,1,0,1,0
0.1,46,10.2,9,2,0,0,0,0,1,0
-0.6,45,18.6,2,6,1,0,0,0,1,0
2.01,46,20.715,9,4,0,0,1,1,1,0
-3.5,46,13.77,12,4,1,0,0,0,1,0
-2.35,40,6.783,9,1,0,0,0,0,1,0
10.9,35,71.7,16,3,1,1,0,0,1,0
0.2,36,35.997,16,4,1,1,0,0,1,0
0.525,39,40.8,14,1,0,0,1,0,1,0
2.0,54,59.346,11,2,1,0,0,0,1,0
0.0,34,1.92,15,2,0,0,0,0,0,0
-2.5,57,21.84,14,3,0,0,0,0,1,0
3.6,64,12.492,14,1,0,0,0,0,0,0
-0.014,35,16.896,12,3,0,0,0,0,0,0
4.101,29,29.73,14,3,1,1,0,0,1,0
26.53,54,28.329,16,2,0,0,0,1,1,0
0.0,27,5.943,7,1,0,0,0,0,1,0
-1.9,52,22.995,12,1,0,0,1,0,0,0
0.5,37,12.63,12,3,0,0,0,0,0,0
0.299,47,10.098,12,2,0,0,0,0,0,0
-7.3,50,7.182,9,5,1,0,0,0,0,0
-0.243,63,6.753,4,2,1,0,0,0,1,0
30.0,43,110.82,12,5,1,1,0,1,1,0
0.0,33,17.328,12,5,0,0,0,0,0,0
19.046,41,10.998,13,1,0,0,0,1,1,0
-130.09,59,126.576,12,3,1,0,0,1,1,0
12.923,33,30.552,16,4,1,1,0,0,1,0
-0.994,28,22.134,13,1,0,0,0,0,0,0
1.778,49,48.585,12,3,1,1,1,0,1,0
-0.5,47,38.76,10,3,1,1,0,0,1,0
-10.002,32,11.667,12,1,0,0,0,0,0,0
0.599,36,22.743,14,5,1,1,0,0,1,0
-1.2,31,16.386,12,3,1,1,0,0,0,0
-4.5,35,50.91,12,4,1,1,0,0,1,0
38.149,29,44.748,16,2,1,1,0,0,1,0
0.45,52,7.2,6,3,1,0,0,0,0,0
-0.7,29,9.12,12,4,1,0,0,0,1,0
-0.569,39,9.0,12,1,0,0,0,0,0,0
-25.037,29,12.006,12,1,0,0,0,0,0,0
46.298,61,8.739,10,2,1,0,0,1,1,0
0.027,63,18.678,12,3,1,1,0,0,1,0
-0.5,33,25.5,12,5,1,0,0,0,1,0
0.6,26,25.737,10,4,1,1,0,1,1,0
-1.45,34,28.869,13,4,1,0,0,0,1,0
55.023,64,53.379,16,4,1,0,0,1,1,0
6.2,49,134.49,18,5,1,1,1,1,1,0
2.0,42,19.152,18,2,0,0,1,0,1,0
4.15,33,73.68,18,2,1,1,0,0,1,0
0.249,44,31.635,12,1,0,0,1,0,1,0
0.85,59,14.415,5,2,1,1,0,0,1,0
4.876,46,55.818,12,4,1,1,1,0,1,0
-2.375,42,33.126,12,3,0,0,1,0,1,0
-1.0,48,30.24,12,2,1,1,0,0,1,0
10.974,59,29.415,12,8,1,0,1,1,1,0
55.3,57,74.856,18,2,1,1,1,0,1,0
55.499,55,31.014,16,2,1,0,1,1,1,0
31.889,39,30.69,12,5,1,1,0,1,1,0
-1.08,36,17.544,12,1,0,0,0,0,0,0
30.814,35,57.828,12,2,1,1,0,0,1,0
0.01,34,15.39,10,1,0,0,0,0,0,0
0.2,54,25.38,12,2,0,0,0,0,1,0
-4.87,49,14.421,11,5,1,0,0,0,1,0
3.0,46,7.938,12,2,0,0,1,0,0,0
14.178,32,24.396,6,4,1,0,0,0,0,0
5.15,25,24.534,14,3,1,0,0,0,0,0
27.349,27,44.64,16,3,1,0,0,0,1,0
-0.1,37,26.052,11,8,1,1,0,0,1,0
32.399,42,58.305,12,5,1,1,0,0,1,0
47.998,62,23.1,12,2,1,0,0,0,1,0
0.054,29,12.243,12,1,0,0,0,0,0,0
-6.45,34,18.744,12,6,1,0,0,0,1,0
95.299,59,79.323,18,2,1,0,0,1,1,0
0.0,55,22.656,16,4,0,0,0,0,1,0
4.6,48,70.368,12,3,1,1,0,0,1,0
-5.9,44,106.086,15,4,1,0,0,1,1,0
0.0,48,6.564,12,10,0,0,0,0,0,0
1.0,32,15.84,12,1,0,0,0,0,0,0
69.2,49,16.968,12,1,0,0,1,1,1,0
39.6,44,115.506,18,5,1,1,1,0,1,0
-0.3,31,21.24,12,4,1,0,0,0,0,0
-7.156,27,8.826,13,1,0,0,0,0,1,0
21.395,54,29.781,12,6,1,0,0,1,1,0
17.75,30,53.4,12,3,1,1,1,1,0,0
27.8,43,44.016,13,1,0,0,0,1,1,0
-3.447,63,30.294,11,3,1,1,0,0,1,0
21.417,55,54.36,16,2,1,1,0,1,1,0
4.999,61,16.014,11,6,0,0,0,1,1,0
-2.7,61,26.652,12,2,1,0,0,0,1,0
2.325,30,7.275,16,1,0,0,0,0,1,0
0.0,27,10.497,12,4,1,0,0,0,0,0
-11.0,30,36.639,12,4,1,1,1,0,1,0
2.0,46,48.858,8,4,1,1,0,0,1,0
3.4,34,40.161,12,4,1,1,1,0,1,0
1.264,37,8.268,12,1,0,0,0,0,1,0
4.258,40,40.896,10,5,1,1,1,0,1,0
0.5,57,17.88,9,1,0,0,0,0,1,0
43.848,40,50.364,12,4,1,1,1,1,1,0
3.45,50,0.027,16,3,1,0,0,0,1,0
32.6,38,61.362,18,5,1,1,0,1,1,0
0.149,28,15.669,12,5,1,1,0,0,0,0
2.0,41,48.0,13,3,1,1,0,0,1,0
115.19,62,57.345,15,2,1,1,0,1,1,0
47.359,49,38.721,12,2,1,0,0,0,1,0
0.2,53,24.0,12,2,1,0,0,0,1,0
0.611,35,23.268,12,2,0,0,0,0,0,0
0.0,45,13.428,15,1,0,0,0,0,0,0
-0.3,40,24.795,13,3,0,0,1,0,0,0
4.2,38,42.036,16,5,1,1,1,0,1,0
-2.8,35,71.31,16,4,1,1,0,0,1,0
0.1,29,21.675,13,1,0,0,0,0,0,0
20.418,51,17.616,12,3,1,0,1,1,1,0
-1.694,38,51.432,14,3,0,0,1,0,1,0
0.6,26,14.31,18,1,0,0,0,0,0,0
3.3,28,48.288,16,1,0,0,0,0,0,0
4.0,39,7.143,8,6,1,1,0,0,0,0
-3.07,34,13.707,15,3,0,0,0,0,1,0
46.669,34,86.76,13,4,1,0,0,1,0,0
0.1,38,27.852,9,4,1,0,0,0,0,0
7.399,34,36.702,10,4,1,1,1,0,1,0
29.1,35,23.904,12,3,1,1,0,0,0,0
8.85,56,20.643,12,4,1,1,0,0,0,0
21.199,58,17.07,12,4,1,0,0,1,1,0
2.647,36,34.839,18,1,0,0,1,1,0,0
1.2,29,41.436,12,3,1,1,1,0,1,0
0.499,29,20.67,14,1,0,0,0,0,0,0
0.0,64,11.475,8,1,0,0,1,0,1,0
-12.946,27,45.75,12,2,1,1,0,0,1,0
46.0,39,26.7,13,4,1,0,0,0,1,0
2.5,35,56.868,13,2,1,1,1,0,0,0
-8.9,30,24.54,13,4,1,0,0,0,1,0
-0.201,27,15.33,14,1,0,0,0,0,0,0
26.9,37,49.65,16,5,1,1,0,1,1,0
0.4,32,22.149,13,1,0,0,1,0,1,0
122.555,59,29.499,13,3,1,0,0,1,1,0
4.62,53,88.422,17,5,1,1,0,1,1,0
-7.8,28,43.146,14,4,1,1,0,0,0,0
15.0,32,52.2,16,4,1,0,0,0,0,0
-3.0,35,27.129,12,2,0,0,1,0,1,0
0.0,32,66.897,16,3,1,0,0,0,1,0
59.3,58,23.706,12,2,1,0,0,1,1,0
89.448,50,99.81,12,5,1,0,0,0,1,0
-0.523,31,15.3,12,4,0,0,1,0,1,0
22.6,36,24.642,16,4,1,0,0,0,1,0
0.499,26,18.03,14,1,0,0,0,0,0,0
3.2,45,15.654,12,4,0,0,1,0,0,0
-9.65,29,37.323,16,3,1,1,0,0,1,0
60.84,39,27.546,12,1,0,0,0,1,1,0
-5.19,45,47.178,14,4,1,1,0,0,1,0
0.8,38,48.651,18,2,0,0,1,0,1,0
-4.34,29,24.936,12,4,1,0,1,0,1,0
3.599,36,30.72,15,3,1,0,0,1,1,0
-0.8,29,21.276,13,2,0,0,0,0,1,0
-6.95,25,27.606,14,3,1,0,0,0,0,0
0.0,41,6.408,4,3,1,0,0,0,1,0
0.05,29,15.66,12,2,0,0,0,0,0,0
-0.58,36,15.615,12,1,0,0,0,0,0,0
0.0,34,10.056,3,7,1,0,0,0,1,0
0.3,62,9.846,6,7,0,0,0,0,0,0
1.049,48,34.974,12,4,1,1,0,0,0,0
-3.4,44,24.174,14,1,0,0,1,0,0,0
-0.375,37,14.679,14,4,1,0,0,0,0,0
0.523,60,7.437,12,2,0,0,0,0,1,0
-0.576,50,30.498,13,1,0,0,0,0,0,0
-2.552,30,33.72,12,2,1,1,1,0,1,0
-5.31,43,40.2,12,5,1,1,0,0,1,0
19.94,33,74.568,18,2,1,1,0,0,1,0
0.35,25,14.079,12,1,0,0,0,0,0,0
-2.2,25,27.63,13,1,0,0,0,0,1,0
16.6,25,27.492,12,5,1,1,0,1,1,0
-8.2,54,35.754,12,3,1,1,1,0,1,0
33.569,44,32.205,16,5,1,1,0,1,1,0
10.0,26,21.306,12,3,1,1,1,0,1,0
55.175,38,23.877,12,2,1,0,0,1,0,0
1.5,63,10.887,13,2,0,0,0,0,0,0
-4.108,44,13.728,12,5,1,1,1,0,1,0
31.999,46,26.022,13,2,0,0,1,0,1,0
0.0,31,27.225,12,1,0,0,0,0,1,0
0.1,54,23.358,13,4,0,0,0,0,1,0
-5.95,45,22.812,12,5,1,0,0,0,0,0
-6.2,30,26.751,10,4,1,1,0,0,0,0
-10.6,39,97.722,12,6,1,1,0,0,1,0
7.5,63,78.75,18,4,1,1,1,0,1,0
3.499,37,33.996,16,1,0,0,0,0,1,0
-7.304,43,19.068,12,3,0,0,0,0,1,0
0.2,31,12.255,12,1,0,0,0,0,0,0
0.25,42,15.315,12,4,0,0,0,0,0,0
-8.195,28,27.246,14,4,1,1,0,0,0,0
0.0,35,9.063,11,7,0,0,0,0,0,0
122.8,45,33.24,17,4,1,0,0,0,1,0
4.325,25,36.042,16,2,1,1,1,0,0,0
17.6,60,23.109,13,2,1,0,0,1,1,0
9.206,43,81.558,18,2,1,0,0,1,1,0
20.0,25,33.36,13,7,0,0,0,0,1,0
-5.0,36,22.152,14,5,1,1,0,0,0,0
0.6,52,26.88,8,2,1,0,0,0,1,0
18.3,54,45.225,12,1,0,0,0,1,1,0
-2.0,55,34.47,12,4,1,1,0,0,1,0
1.6,36,23.466,12,5,1,1,0,0,1,0
-0.75,30,27.0,16,1,0,0,1,0,1,0
0.0,32,24.96,13,4,1,1,0,0,0,0
-0.435,45,10.035,12,1,0,0,0,0,0,0
-10.397,33,9.15,10,9,1,0,0,0,0,0
0.749,40,22.254,17,1,0,0,0,0,0,0
157.075,54,95.634,16,2,1,1,0,1,1,0
11.0,27,21.03,16,1,0,0,0,1,0,0
-0.65,32,9.069,13,4,0,0,0,0,1,0
0.0,39,8.7,10,2,0,0,0,0,0,0
0.0,64,19.08,12,3,1,0,0,0,1,0
0.0,35,2.4,12,1,0,0,0,0,0,0
12.5,32,23.1,16,1,0,0,0,1,0,0
30.999,35,97.752,15,3,1,1,0,1,1,0
0.0,48,9.966,12,2,0,0,1,0,0,0
-16.747,39,23.703,12,5,1,1,0,0,1,0
45.5,59,21.921,11,2,1,0,0,0,1,0
-8.149,33,22.818,12,4,1,1,0,0,1,0
0.85,32,16.575,12,3,0,0,0,0,1,0
-1.5,31,30.324,12,4,1,0,0,0,1,0
-5.15,48,41.19,18,3,1,0,0,0,1,0
2.8,36,81.51,14,5,1,1,0,1,1,0
0.205,45,38.148,11,1,0,0,0,0,0,0
8.249,37,52.995,12,4,1,1,0,1,0,0
-4.4,31,21.18,12,3,0,0,0,0,1,0
-2.72,34,42.6,12,4,1,1,0,0,1,0
9.5,47,31.431,12,3,0,0,0,1,1,0
0.1,46,14.04,12,3,1,0,0,0,0,0
0.0,33,9.396,12,2,0,0,0,0,0,0
62.5,60,55.476,12,2,0,0,1,1,1,0
-0.096,34,20.88,12,3,1,1,0,0,0,0
20.302,64,26.109,12,1,0,0,1,0,1,0
0.634,26,12.66,12,1,0,0,0,0,0,0
0.23,35,24.144,14,4,1,0,0,0,0,0
0.053,43,7.569,9,3,0,0,0,0,1,0
3.5,35,44.856,14,5,1,1,1,0,1,0
0.0,57,7.8,6,1,0,0,0,0,0,0
61.999,61,28.65,12,2,0,0,0,1,1,0
32.9,40,54.204,18,3,1,1,1,0,1,0
76.55,45,79.317,12,3,1,1,0,1,1,0
2.746,52,41.514,18,1,0,0,0,0,0,0
10.199,57,17.988,11,3,1,1,0,0,1,0
9.0,45,61.56,16,4,1,1,0,1,1,0
33.8,49,30.063,14,1,0,0,1,1,1,0
-2.7,37,32.385,10,4,1,1,0,0,0,0
0.0,43,25.05,16,3,0,0,0,0,1,0
30.048,52,31.803,9,3,1,0,0,0,1,0
-1.479,38,19.497,11,2,1,0,0,0,0,0
0.0,56,25.5,6,2,1,0,0,0,0,0
138.849,58,34.755,12,2,1,1,0,1,1,0
6.94,48,61.665,12,3,1,1,0,1,1,0
-7.75,25,37.2,16,1,0,0,0,0,0,0
2.259,48,44.361,14,6,1,0,0,0,1,0
-88.0,53,75.012,15,2,1,1,0,1,1,0
-5.5,28,13.5,12,1,0,0,0,0,0,0
-4.325,38,31.956,12,3,0,0,0,0,0,0
-2.875,28,49.284,14,4,1,1,0,0,1,0
0.1,42,25.71,11,4,1,1,0,0,1,0
-0.301,46,47.403,16,3,0,0,0,0,0,0
-0.9,29,30.606,12,2,1,1,0,0,1,0
71.828,58,70.992,12,2,1,0,0,1,1,0
-0.574,32,6.678,13,3,0,0,0,0,0,0
0.055,34,10.767,10,2,1,0,0,0,0,0
-0.15,25,10.161,15,1,0,0,0,0,0,0
2.999,48,22.23,9,6,1,0,0,1,1,0
1.513,57,42.375,13,2,1,1,0,0,1,0
0.3,61,12.885,8,2,0,0,0,0,1,0
19.698,56,40.53,18,2,0,0,1,0,1,0
-3.2,29,21.84,9,4,1,0,0,0,1,0
0.05,26,16.215,13,3,1,0,0,0,1,0
18.3,40,32.457,17,1,0,0,1,1,1,0
2.3,57,21.675,12,4,1,0,0,1,1,0
-1.1,27,6.03,14,3,0,0,0,0,0,0
0.0,38,6.12,9,3,0,0,0,0,0,0
9.2,61,18.759,12,1,0,0,1,0,1,0
7.199,28,41.232,12,2,1,1,0,0,0,0
-2.5,33,10.2,12,10,1,0,0,0,0,0
-3.7,49,60.0,14,5,1,1,0,0,1,0
21.0,43,37.776,12,4,1,1,1,0,1,0
2.0,33,79.713,18,1,0,0,0,0,0,0
-2.1,57,32.592,13,4,1,1,0,0,1,0
0.0,32,12.264,11,2,0,0,0,0,0,0
0.749,37,44.475,12,2,1,1,0,0,1,0
0.0,37,12.666,12,3,1,0,0,0,0,0
0.0,30,26.394,12,1,0,0,0,0,0,0
0.0,28,6.984,12,3,0,0,0,0,0,0
0.0,32,13.59,8,4,0,0,0,0,0,0
10.899,44,50.154,16,1,0,0,0,1,1,0
-2.8,40,18.696,12,2,0,0,0,0,0,0
7.699,59,35.37,12,1,0,0,0,1,0,0
5.849,40,35.157,12,4,1,1,1,0,1,0
1.725,35,16.749,13,3,1,0,0,0,1,0
-0.32,27,25.953,6,4,1,1,0,0,0,0
0.9,35,17.46,14,1,0,0,0,0,0,0
1.0,25,18.06,10,5,1,0,0,0,0,0
-1.607,30,27.093,13,4,1,1,0,0,1,0
3.399,36,15.645,16,1,0,0,0,1,1,0
0.112,29,11.505,15,1,0,0,0,0,0,0
-8.0,29,9.0,12,5,1,1,0,0,0,0
-11.0,44,48.135,18,1,0,0,0,0,0,0
7.549,55,22.5,12,1,0,0,1,1,0,0
1.7,26,33.672,14,1,0,0,0,0,0,0
0.16,50,22.137,12,1,0,0,0,0,0,0
0.0,34,6.48,12,3,0,0,0,0,0,0
27.299,51,75.162,13,2,1,1,0,1,1,0
13.798,38,40.602,18,4,1,0,0,0,1,0
0.0,28,14.28,6,1,0,0,0,0,0,0
3.3,39,29.232,18,1,0,0,1,1,1,0
18.0,41,31.179,11,4,1,1,0,1,1,0
-5.8,25,26.61,16,1,0,0,0,0,0,0
-2.803,26,17.28,12,6,1,0,0,0,0,0
-6.599,46,38.886,10,2,1,0,0,0,1,0
0.44,37,40.647,12,5,1,1,0,0,1,0
-0.42,63,14.994,12,2,1,0,0,0,0,0
26.0,35,71.34,14,2,1,1,0,1,1,0
0.0,26,17.85,12,1,0,0,0,0,0,0
-0.3,25,24.3,7,3,1,1,0,0,0,0
-7.131,38,23.85,9,4,1,1,0,0,1,0
66.808,64,28.017,12,2,1,0,0,1,1,0
2.999,33,19.8,6,4,1,0,0,0,0,0
23.0,57,16.5,13,2,1,1,0,0,1,0
0.749,48,26.055,11,7,1,1,0,0,1,0
75.55,33,78.519,17,2,1,1,0,1,1,0
10.948,30,59.253,14,2,1,1,0,0,1,0
-0.6,28,27.108,16,1,0,0,0,0,1,0
3.0,26,70.443,16,2,1,1,0,1,0,0
14.0,63,15.558,12,1,0,0,0,0,0,0
-0.9,29,40.074,13,2,1,0,0,0,0,0
-1.455,34,24.048,11,7,1,1,0,0,1,0
0.0,27,10.2,7,2,1,0,0,0,0,0
-1.03,38,26.382,12,4,1,0,0,0,1,0
-9.505,33,54.288,12,4,1,1,0,0,1,0
5.634,36,24.0,12,5,1,1,0,0,1,0
4.799,38,43.02,12,5,1,1,0,0,1,0
-3.001,35,34.836,14,5,1,1,1,0,1,0
-6.5,28,14.55,16,1,0,0,0,0,0,0
-3.3,46,27.0,10,3,1,0,0,0,1,0
0.035,25,16.242,10,4,0,0,1,1,0,0
44.0,30,45.948,17,2,1,1,1,1,1,0
-5.989,36,118.599,14,4,1,1,0,0,1,0
5.049,46,14.196,16,1,0,0,0,0,0,0
0.345,44,25.758,11,3,1,0,0,0,1,0
0.0,34,4.296,11,2,0,0,0,0,0,0
8.248,52,28.419,12,3,1,1,0,1,1,0
103.2,39,88.2,14,1,0,0,1,1,0,0
0.869,40,35.439,13,3,1,1,0,0,1,0
0.829,39,26.445,14,4,1,0,0,0,1,0
-1.3,58,17.34,1,1,0,0,1,0,1,0
88.9,61,83.301,18,2,1,1,1,1,1,0
1.499,51,27.06,12,4,1,1,0,0,0,0
5.949,31,39.627,12,5,1,0,0,1,1,0
-1.021,41,57.795,18,4,1,0,0,0,1,0
0.15,53,14.343,11,2,0,0,0,0,1,0
0.6,47,24.015,12,5,1,0,0,0,1,0
-15.051,48,29.964,12,5,1,0,0,0,1,0
64.0,34,38.4,16,3,1,0,0,1,1,0
7.926,29,45.687,16,2,1,1,0,1,0,0
2.359,36,42.969,11,4,1,0,1,0,0,0
4.0,37,83.925,12,1,0,0,0,0,0,0
11.0,43,45.549,18,1,0,0,1,1,1,0
25.204,62,33.096,9,2,1,0,0,1,1,0
108.7,46,49.2,16,1,0,0,0,0,1,0
4.1,49,13.2,10,4,1,0,0,1,1,0
-0.94,34,5.106,12,3,0,0,0,0,0,0
1.0,27,17.52,12,4,1,0,0,0,1,0
-2.382,37,37.662,12,11,1,1,0,0,0,0
1.5,49,25.92,10,1,0,0,0,0,1,0
10.981,43,13.179,12,4,1,0,0,1,1,0
-3.094,27,17.01,13,4,0,0,0,0,0,0
-1.751,43,22.473,14,1,0,0,0,0,0,0
22.137,39,39.105,16,2,1,1,0,1,1,0
-6.89,29,22.362,13,3,1,0,0,0,1,0
5.8,55,38.613,10,4,1,1,0,0,0,0
13.3,49,9.66,18,1,0,0,1,1,0,0
-3.1,41,22.572,18,3,0,0,0,0,0,0
0.499,33,36.03,14,1,0,0,0,0,1,0
4.7,31,45.408,12,3,1,1,1,0,1,0
-2.625,31,16.68,16,1,0,0,0,0,0,0
1.7,38,20.577,12,5,1,0,0,0,0,0
7.347,44,44.934,18,3,0,0,1,1,1,0
-1.2,33,17.214,12,1,0,0,0,0,0,0
24.059,54,26.142,18,1,0,0,1,1,0,0
8.675,44,55.23,16,3,1,1,1,1,1,0
4.4,39,46.14,16,2,1,1,0,1,1,0
4.999,41,60.6,12,5,1,1,1,0,1,0
-2.9,33,24.606,12,2,1,1,1,0,1,0
17.0,35,9.6,12,3,0,0,0,1,0,0
-0.4,37,11.763,12,4,1,1,0,0,1,0
0.0,33,19.89,10,1,0,0,0,0,0,0
-3.8,32,25.224,12,4,1,1,0,0,1,0
2.825,30,4.86,15,1,0,0,0,0,0,0
-7.0,43,21.792,12,1,0,0,1,0,0,0
-28.43,29,52.047,1,2,1,1,1,0,1,0
1.399,32,24.108,18,1,0,0,0,1,0,0
30.899,60,35.55,11,2,1,1,0,1,1,0
7.0,45,50.328,14,2,0,0,0,1,1,0
-3.5,43,14.7,12,2,0,0,1,0,1,0
-0.643,44,27.675,14,2,0,0,1,0,1,0
-2.78,38,19.212,17,1,0,0,1,0,0,0
0.05,45,24.3,18,1,0,0,1,0,1,0
106.0,51,104.802,14,2,1,0,0,1,1,0
79.499,40,42.9,14,2,0,0,0,1,1,0
11.4,25,55.89,14,2,1,1,0,1,1,0
24.109,47,88.413,12,3,1,1,0,0,1,0
-1.5,29,18.516,18,1,0,0,0,0,0,0
0.02,25,18.903,12,1,0,0,1,0,0,0
-0.75,59,21.366,12,1,0,0,0,0,1,0
-10.2,26,18.015,16,1,0,0,0,0,0,0
5.65,57,4.68,18,1,0,0,1,0,0,0
-0.8,41,37.584,12,4,1,1,0,0,1,0
7.768,31,32.256,12,3,1,0,0,0,0,0
30.6,41,49.758,12,3,1,1,0,1,0,0
-4.55,45,32.409,12,4,1,1,0,0,1,0
-4.0,31,24.03,13,2,0,0,0,0,1,0
8.377,29,47.838,14,2,1,1,0,0,1,0
-0.675,25,40.323,12,3,1,1,0,0,0,0
17.212,31,28.974,17,3,0,0,1,0,1,0
0.0,58,16.5,18,1,0,0,0,0,0,0
0.3,57,16.83,16,2,0,0,0,0,0,0
0.0,34,11.85,12,3,1,1,0,0,0,0
1.3,55,8.52,5,5,1,0,0,0,1,0
0.465,37,15.003,14,1,0,0,0,0,0,0
13.239,62,30.429,13,2,1,0,0,0,1,0
-0.1,40,48.0,12,5,1,0,0,0,1,0
2.0,30,46.08,9,4,1,1,0,0,1,0
0.392,32,24.84,7,3,1,1,0,0,0,0
-1.7,30,25.917,12,3,0,0,0,0,0,0
52.5,55,34.32,12,3,1,1,0,1,1,0
-1.195,30,19.239,12,6,1,0,0,0,1,0
-0.73,41,27.012,16,4,1,1,0,0,1,0
-0.721,27,21.528,10,2,1,1,0,0,0,0
0.0,25,18.15,9,5,1,0,0,0,0,0
24.292,47,25.926,12,3,1,1,0,0,1,0
-4.22,39,31.848,15,4,1,1,1,0,1,0
-2.2,29,3.84,6,5,1,0,0,0,0,0
9.687,31,25.254,12,1,0,0,0,1,1,0
-2.373,32,13.182,12,4,1,0,0,0,1,0
0.699,40,32.976,18,1,0,0,1,0,0,0
54.7,58,31.575,12,2,1,0,1,0,1,0
-5.365,42,72.039,16,3,0,0,1,0,1,0
0.0,59,1.95,12,1,0,0,0,0,1,0
1.965,27,40.209,14,1,0,0,0,0,0,0
23.309,60,45.549,12,2,1,0,0,0,1,0
26.8,41,23.562,17,1,0,0,0,0,0,0
-2.45,27,48.9,12,3,1,1,0,0,0,0
39.354,61,70.557,12,2,1,0,0,1,1,0
0.055,26,32.64,12,1,0,0,0,0,0,0
55.568,40,38.241,14,1,0,0,0,0,0,0
52.399,58,30.264,17,3,1,0,1,1,0,0
46.249,61,42.528,12,2,1,0,0,0,1,0
31.0,59,13.17,12,1,0,0,1,1,1,0
1.704,64,28.83,18,1,0,0,0,0,1,0
86.999,61,33.636,12,2,1,0,0,1,1,0
29.6,62,23.532,12,3,1,0,0,1,0,0
0.1,37,27.72,16,5,1,0,0,0,1,0
-0.55,58,9.18,11,2,0,0,0,0,0,0
-2.3,50,18.45,14,1,0,0,0,0,1,0
-1.861,41,7.65,12,1,0,0,0,0,0,0
-1.102,37,31.2,12,3,1,1,1,0,1,0
2.648,41,28.551,12,4,1,0,0,1,1,0
0.0,44,7.182,5,5,0,0,0,0,0,0
4.5,29,23.1,16,1,0,0,0,0,0,0
-0.7,36,20.28,10,5,1,1,0,0,1,0
2.001,54,32.52,12,2,1,1,0,0,1,0
23.397,26,63.432,12,2,1,1,0,1,1,0
4.14,46,33.288,13,2,1,0,0,0,0,0
0.0,27,11.631,11,5,1,0,0,0,0,0
-1.0,34,16.32,14,1,0,0,0,0,0,0
1.2,38,17.652,12,3,0,0,0,0,1,0
-0.9,51,22.5,10,4,1,0,0,0,1,0
75.0,55,60.705,16,2,1,0,1,0,1,0
0.0,38,11.34,12,2,0,0,0,0,0,0
15.35,42,56.046,16,2,1,1,1,0,1,0
8.8,59,19.725,13,5,0,0,0,1,1,0
0.1,27,10.05,12,2,0,0,0,0,0,0
0.071,55,32.46,12,2,1,1,0,0,1,0
10.0,39,32.856,18,4,1,0,0,0,1,0
17.899,52,72.672,12,3,1,1,1,0,1,0
12.8,31,50.529,16,2,1,1,0,1,1,0
2.83,32,35.832,18,4,1,1,1,0,1,0
-1.714,40,25.56,18,1,0,0,1,0,1,0
-8.5,28,33.45,16,1,0,0,0,0,0,0
9.2,39,55.716,17,1,0,0,0,0,0,0
0.0,38,10.8,12,4,0,0,0,0,0,0
3.344,47,51.972,13,4,1,0,0,1,1,0
-0.85,28,30.015,12,6,1,0,0,0,0,0
88.999,58,73.686,12,3,1,1,0,1,1,0
1.2,26,24.348,13,2,1,1,1,0,1,0
3.0,56,21.6,6,4,1,1,0,0,0,0
0.008,60,22.551,1,5,1,0,0,0,1,0
0.0,26,2.7,11,4,1,0,0,0,0,0
0.0,40,12.24,12,1,0,0,0,0,0,0
3.098,62,74.589,16,3,1,0,1,0,1,0
-2.4,49,19.8,16,1,0,0,1,0,1,0
1.91,30,60.378,14,2,1,1,0,0,1,0
30.299,55,23.16,12,4,0,0,0,1,1,0
92.129,47,95.433,16,5,1,0,0,1,1,0
-5.226,48,11.913,9,1,0,0,0,0,0,0
23.2,33,27.06,16,1,0,0,0,0,0,0
11.9,59,42.858,12,3,1,0,0,0,1,0
-0.251,28,4.869,14,1,0,0,0,0,0,0
0.317,30,12.633,15,4,0,0,0,0,0,0
0.0,29,21.6,12,1,0,0,0,0,0,0
-4.577,48,9.354,16,3,0,0,0,0,0,0
6.24,28,12.747,14,1,0,0,0,0,0,0
